h,school,wt,lambda1,lambda2,lambda3,lambda4,lambda5,tau1,tau2,tau3,tau4,tau5
287,B286,0.9084823243161633,-0.13182021638878924,-0.21614365259418086,-0.9835033206121127,-0.4611964558663609,0.01442934603651711,-0.46724415545799214,5.486034705044085,-3.0933435141210515,-1.6508556840471895,6.741347410514416
288,B286,0.9084823243161633,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
289,B286,0.9084823243161633,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
290,B286,0.9084823243161633,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
291,B286,0.9084823243161633,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
292,B286,0.9084823243161633,-0.06044768148292628,-0.3190787153523331,0.036440144124619205,-0.2588522658922665,-0.4533240393789735,-0.38552737632438616,-1.69102949951874,3.5834254532284664,-1.5840793984321488,6.825870960792904
293,B286,0.9084823243161633,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
294,B286,0.9084823243161633,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
295,B286,0.9084823243161633,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
296,B305,0.8967179449023944,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
297,B305,0.8967179449023944,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
298,B305,0.8967179449023944,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
299,B305,0.8967179449023944,-0.017746620457058396,-0.08780456186476643,-0.18398486431266442,-0.036079625600826074,-1.4452005097959344,-0.3088598338550377,-1.5490010882316834,-2.8697001647614946,-1.490460044864328,6.984189842020447
300,B305,0.8967179449023944,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
301,B305,0.8967179449023944,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
302,B305,0.8967179449023944,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
303,B305,0.8967179449023944,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
304,B305,0.8967179449023944,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
305,B305,0.8967179449023944,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
306,B305,0.8967179449023944,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
307,B305,0.8967179449023944,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
308,B305,0.8967179449023944,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
309,B305,0.8967179449023944,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
310,B305,0.8967179449023944,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
311,B305,0.8967179449023944,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
312,B305,0.8967179449023944,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
313,B305,0.8967179449023944,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
314,B305,0.8967179449023944,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
315,B305,0.8967179449023944,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
316,B305,0.8967179449023944,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
317,B305,0.8967179449023944,-0.13182021638878924,-0.21614365259418086,-0.9835033206121127,-0.4611964558663609,0.01442934603651711,-0.46724415545799214,5.486034705044085,-3.0933435141210515,-1.6508556840471895,6.741347410514416
318,B305,0.8967179449023944,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
319,B305,0.8967179449023944,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
320,B305,0.8967179449023944,-0.017746620457058396,-0.08780456186476643,-0.18398486431266442,-0.036079625600826074,-1.4452005097959344,-0.3088598338550377,-1.5490010882316834,-2.8697001647614946,-1.490460044864328,6.984189842020447
321,B305,0.8967179449023944,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
322,B305,0.8967179449023944,-0.17452127741465712,0.5958781261816752,0.7851913209482483,-0.6839690961578013,1.0063058164534782,-0.5439116979273406,5.236333064743699,3.3621794759331545,-1.7444750376150104,6.5830285292868735
323,B305,0.8967179449023944,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
324,B317,0.8890218840718636,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
325,B317,0.8890218840718636,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
326,B317,0.8890218840718636,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
327,B317,0.8890218840718636,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
328,B317,0.8890218840718636,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
329,B317,0.8890218840718636,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
330,B317,0.8890218840718636,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
331,B317,0.8890218840718636,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
332,B317,0.8890218840718636,-3.529302202924433,-2.164131898816961,-2.3901485898746135,-1.3069002089872472,-0.7504649701014265,10.109862046871722,-2.1495455076326886,-3.297183904334677,-1.807456782154398,-1.087689401755871
333,B317,0.8890218840718636,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
334,B317,0.8890218840718636,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
335,B317,0.8890218840718636,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
336,B317,0.8890218840718636,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
337,B317,0.8890218840718636,-0.017746620457058396,-0.08780456186476643,-0.18398486431266442,-0.036079625600826074,-1.4452005097959344,-0.3088598338550377,-1.5490010882316834,-2.8697001647614946,-1.490460044864328,6.984189842020447
338,B317,0.8890218840718636,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
339,B317,0.8890218840718636,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
340,B317,0.8890218840718636,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
341,B317,0.8890218840718636,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
342,B317,0.8890218840718636,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
343,B317,0.8890218840718636,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
344,B317,0.8890218840718636,-0.06044768148292628,-0.3190787153523331,0.036440144124619205,-0.2588522658922665,-0.4533240393789735,-0.38552737632438616,-1.69102949951874,3.5834254532284664,-1.5840793984321488,6.825870960792904
345,B317,0.8890218840718636,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
346,B317,0.8890218840718636,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
347,B317,0.8890218840718636,-0.11915494321155691,-0.16199389072062062,-0.9758236835950325,0.15574017189919986,-0.2464243167635635,-0.4622614109930024,5.4763526616522284,-3.0943744905426342,5.4266500111353055,-0.9846377436532153
348,B317,0.8890218840718636,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
349,B317,0.8890218840718636,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
350,B352,0.9004625297865362,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
351,B352,0.9004625297865362,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
352,B352,0.9004625297865362,-0.06044768148292628,-0.3190787153523331,0.036440144124619205,-0.2588522658922665,-0.4533240393789735,-0.38552737632438616,-1.69102949951874,3.5834254532284664,-1.5840793984321488,6.825870960792904
353,B352,0.9004625297865362,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
354,B352,0.9004625297865362,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
355,B352,0.9004625297865362,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
356,B352,0.9004625297865362,-0.06044768148292628,-0.3190787153523331,0.036440144124619205,-0.2588522658922665,-0.4533240393789735,-0.38552737632438616,-1.69102949951874,3.5834254532284664,-1.5840793984321488,6.825870960792904
357,B352,0.9004625297865362,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
358,B352,0.9004625297865362,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
359,B352,0.9004625297865362,-0.13054860792381684,-0.6130644716654516,0.5580527818284912,0.5552311296419825,0.5484726129918166,-0.4832732902233285,-1.8538033317468972,3.4328245329452374,5.346930891271937,6.660486088876647
360,B352,0.9004625297865362,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
361,B352,0.9004625297865362,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
362,B352,0.9004625297865362,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
363,B352,0.9004625297865362,-0.06044768148292628,-0.3190787153523331,0.036440144124619205,-0.2588522658922665,-0.4533240393789735,-0.38552737632438616,-1.69102949951874,3.5834254532284664,-1.5840793984321488,6.825870960792904
364,B352,0.9004625297865362,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
365,B352,0.9004625297865362,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
366,B352,0.9004625297865362,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
367,B352,0.9004625297865362,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
368,B352,0.9004625297865362,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
369,B352,0.9004625297865362,-0.13182021638878924,-0.21614365259418086,-0.9835033206121127,-0.4611964558663609,0.01442934603651711,-0.46724415545799214,5.486034705044085,-3.0933435141210515,-1.6508556840471895,6.741347410514416
370,B352,0.9004625297865362,-0.13054860792381684,-0.6130644716654516,0.5580527818284912,0.5552311296419825,0.5484726129918166,-0.4832732902233285,-1.8538033317468972,3.4328245329452374,5.346930891271937,6.660486088876647
371,B352,0.9004625297865362,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
372,B352,0.9004625297865362,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
373,B352,0.9004625297865362,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
374,B367,0.880562805371364,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
375,B367,0.880562805371364,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
376,B367,0.880562805371364,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
377,B367,0.880562805371364,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
378,B367,0.880562805371364,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
379,B367,0.880562805371364,-0.06044768148292628,-0.3190787153523331,0.036440144124619205,-0.2588522658922665,-0.4533240393789735,-0.38552737632438616,-1.69102949951874,3.5834254532284664,-1.5840793984321488,6.825870960792904
380,B367,0.880562805371364,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
381,B367,0.880562805371364,-0.20192114282967982,0.5646208069336475,-1.4889053697005317,0.9200571268744593,1.0162259984073072,-0.5649900693569345,5.229756774594609,-3.2401342169628657,5.257341308545662,6.5759625385981595
382,B367,0.880562805371364,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
383,B367,0.880562805371364,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
384,B367,0.880562805371364,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
385,B367,0.880562805371364,-0.08784754689794898,-0.38179031817788495,-0.6893869134010836,-0.24763030178464485,-0.4434038574251444,-0.40660574775398,-1.7117749204598405,-3.0164908676033084,5.513797580256298,6.81880497010419
386,B367,0.880562805371364,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
387,B367,0.880562805371364,-0.17452127741465712,0.5958781261816752,0.7851913209482483,-0.6839690961578013,1.0063058164534782,-0.5439116979273406,5.236333064743699,3.3621794759331545,-1.7444750376150104,6.5830285292868735
388,B367,0.880562805371364,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
389,B367,0.880562805371364,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
390,B367,0.880562805371364,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
391,B367,0.880562805371364,-0.06044768148292628,-0.3190787153523331,0.036440144124619205,-0.2588522658922665,-0.4533240393789735,-0.38552737632438616,-1.69102949951874,3.5834254532284664,-1.5840793984321488,6.825870960792904
392,B367,0.880562805371364,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
393,B367,0.880562805371364,-0.017746620457058396,-0.08780456186476643,-0.18398486431266442,-0.036079625600826074,-1.4452005097959344,-0.3088598338550377,-1.5490010882316834,-2.8697001647614946,-1.490460044864328,6.984189842020447
394,B367,0.880562805371364,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
395,B367,0.880562805371364,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
396,B367,0.880562805371364,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
397,B387,0.8838181207331803,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
398,B387,0.8838181207331803,-0.11915494321155691,-0.16199389072062062,-0.9758236835950325,0.15574017189919986,-0.2464243167635635,-0.4622614109930024,5.4763526616522284,-3.0943744905426342,5.4266500111353055,-0.9846377436532153
399,B387,0.8838181207331803,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
400,B387,0.8838181207331803,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
401,B387,0.8838181207331803,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
402,B387,0.8838181207331803,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
403,B387,0.8838181207331803,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
404,B387,0.8838181207331803,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
405,B387,0.8838181207331803,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
406,B387,0.8838181207331803,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
407,B387,0.8838181207331803,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
408,B387,0.8838181207331803,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
409,B387,0.8838181207331803,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
410,B387,0.8838181207331803,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
411,B387,0.8838181207331803,-0.06044768148292628,-0.3190787153523331,0.036440144124619205,-0.2588522658922665,-0.4533240393789735,-0.38552737632438616,-1.69102949951874,3.5834254532284664,-1.5840793984321488,6.825870960792904
412,B387,0.8838181207331803,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
413,B387,0.8838181207331803,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
